33.126,16.479,26.383,50.274,14.358,24.538,66.41,10.16,25.812,27.387,11.997,21.778,25.724,12.644,14.423,18.275,8.3922,12.85,72.891,2.5847,12.943,80.909,-0.91961,11.904,80.78,-4.1254,12.289
32.743,16.527,26.421,49.886,14.398,24.597,66.065,10.198,25.831,27.062,12.01,21.738,25.438,12.535,14.349,18.049,8.2356,12.701,72.56,2.6359,13.002,80.626,-0.85732,11.895,80.488,-4.0524,12.066
32.417,16.559,26.446,49.574,14.449,24.664,65.688,10.214,25.886,26.712,12.029,21.707,25.139,12.46,14.263,17.816,8.1143,12.525,72.275,2.7213,13.103,80.33,-0.7623,11.862,80.431,-4.1203,12.209
32.055,16.601,26.421,49.275,14.504,24.718,65.328,10.244,25.961,26.353,12.034,21.718,24.828,12.377,14.195,17.541,7.9605,12.351,71.933,2.8054,13.12,80.024,-0.67267,11.814,80.125,-3.9207,11.95
31.696,16.635,26.428,48.858,14.518,24.813,64.948,10.278,26.035,26.037,12.027,21.67,24.503,12.278,14.144,17.275,7.834,12.18,71.582,2.8986,13.126,79.877,-0.54062,11.614,79.851,-3.857,11.826
31.33,16.647,26.5,48.465,14.548,24.899,64.617,10.303,26.047,25.691,12.032,21.639,24.218,12.173,14.066,17.012,7.6888,12.007,71.223,3.0051,13.114,79.556,-0.40486,11.564,79.454,-3.5621,11.355
30.948,16.667,26.515,48.151,14.587,24.961,64.287,10.291,26.104,25.326,12.04,21.621,23.939,12.056,14.023,16.76,7.5293,11.871,70.871,3.1111,13.12,79.207,-0.27745,11.552,79.134,-3.5594,11.057
30.601,16.679,26.529,47.752,14.548,25.124,63.922,10.295,26.152,24.965,12.052,21.567,23.664,11.943,13.936,16.51,7.332,11.754,70.496,3.2516,13.11,78.843,-0.15406,11.547,78.982,-3.5953,11.64
30.267,16.685,26.564,47.399,14.548,25.252,63.556,10.301,26.229,24.645,12.049,21.514,23.385,11.838,13.845,16.287,7.166,11.78,70.125,3.3825,13.063,78.477,-0.035632,11.553,78.692,-3.4572,11.393
29.923,16.699,26.604,47.098,14.59,25.299,63.236,10.27,26.283,24.302,12.024,21.527,23.118,11.724,13.753,15.852,6.9879,11.56,69.739,3.5294,13.013,78.111,0.095063,11.541,78.283,-3.46,11.723
