pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z,pt9_X,pt9_Y,pt9_Z,pt10_X,pt10_Y,pt10_Z,pt11_X,pt11_Y,pt11_Z,pt12_X,pt12_Y,pt12_Z,pt13_X,pt13_Y,pt13_Z,pt14_X,pt14_Y,pt14_Z,pt15_X,pt15_Y,pt15_Z,pt16_X,pt16_Y,pt16_Z,pt17_X,pt17_Y,pt17_Z,pt18_X,pt18_Y,pt18_Z,pt19_X,pt19_Y,pt19_Z,pt20_X,pt20_Y,pt20_Z,pt21_X,pt21_Y,pt21_Z,pt22_X,pt22_Y,pt22_Z,pt23_X,pt23_Y,pt23_Z,pt24_X,pt24_Y,pt24_Z,pt25_X,pt25_Y,pt25_Z,pt26_X,pt26_Y,pt26_Z,pt27_X,pt27_Y,pt27_Z,pt28_X,pt28_Y,pt28_Z,pt29_X,pt29_Y,pt29_Z,pt30_X,pt30_Y,pt30_Z,pt31_X,pt31_Y,pt31_Z,pt32_X,pt32_Y,pt32_Z,pt33_X,pt33_Y,pt33_Z,pt34_X,pt34_Y,pt34_Z,pt35_X,pt35_Y,pt35_Z,pt36_X,pt36_Y,pt36_Z,pt37_X,pt37_Y,pt37_Z
16.85,14.804,25.203,33.929,13.026,27.278,50.819,9.0776,26.364,13.309,8.009,20.735,16.352,3.4432,14.641,12.089,-4.0889,13.265,11.236,-5.8136,17.733,10.996,-5.3453,19.005,10.707,-5.853,15.345,9.1094,-6.1789,15.479,7.8602,-5.6196,16.243,10.817,-5.6606,13.773,10.182,-6.0167,12.991,8.7345,-4.9959,11.834,12.692,-5.5142,12.856,12.85,-5.942,11.485,13.264,-4.6978,9.4045,14.174,-4.9338,13.84,15.717,-5.7379,13.038,17.387,-5.5229,12.373,49.969,7.0976,22.018,47.207,9.0959,11.746,55.403,6.4444,10.096,54.922,4.6864,6.0003,54.342,4.1182,5.8238,52.951,4.7556,5.0688,56.198,5.4974,6.925,56.742,5.6462,5.0918,55.811,7.1044,4.0716,57.705,6.7704,6.3513,58.602,7.1273,4.8919,59.265,9.3633,6.0884,58.876,6.65,9.1029,60.535,6.7807,9.1802,60.469,8.6051,10.057,56.719,4.7026,11.454,57.526,3.8314,13.762
16.514,14.744,25.168,33.594,12.97,27.332,50.293,9.0089,26.579,13.077,7.9768,20.71,16.294,3.4682,14.67,12.08,-4.0833,13.249,11.232,-5.8196,17.725,10.992,-5.3513,19.016,10.624,-5.8626,15.249,9.1089,-6.1775,15.476,7.8872,-5.4982,16.508,10.817,-5.663,13.77,10.179,-6.0219,12.985,8.7239,-4.9981,11.817,12.691,-5.5131,12.855,12.846,-5.9404,11.485,13.227,-4.6817,9.3595,14.17,-4.9322,13.84,15.718,-5.741,13.047,17.438,-5.5268,12.432,49.544,7.0105,21.947,46.461,9.1049,11.859,54.741,6.5884,10.107,53.955,4.6679,6.4062,53.412,4.2297,5.8111,52.051,4.8388,5.036,55.337,5.5772,6.8649,55.478,5.5328,5.3231,54.888,7.3971,3.9706,56.976,6.8217,6.3111,57.749,7.2555,4.8715,58.182,9.3267,6.2785,58.112,6.7668,8.9473,59.786,6.8435,9.0119,59.607,8.725,9.981,55.952,4.6345,11.394,56.819,3.8619,13.725
16.175,14.686,25.137,33.27,12.919,27.346,49.912,8.9532,26.585,12.834,7.9519,20.615,16.226,3.4722,14.749,12.078,-4.0851,13.246,11.224,-5.8314,17.694,10.979,-5.3679,19.108,10.622,-5.8654,15.245,9.108,-6.1765,15.473,7.8042,-5.6418,16.289,10.815,-5.6682,13.773,10.173,-6.0327,12.983,8.7124,-5.0129,11.809,12.69,-5.5124,12.852,12.843,-5.9418,11.486,13.228,-4.6834,9.364,14.171,-4.9348,13.836,15.719,-5.7418,13.047,17.494,-5.5083,12.496,49.156,6.9621,21.734,45.728,9.1388,11.977,53.793,6.5507,9.7543,52.956,4.6219,6.5315,52.451,4.3203,5.8974,51.086,5.0768,4.9665,54.448,5.6593,6.7622,54.696,5.7061,5.1302,53.93,7.5408,3.9619,56.212,6.8969,6.2647,57.139,7.1441,5.3332,57.518,9.4996,5.9317,57.321,6.7516,8.8238,59.06,7.0266,9.0269,58.694,8.8509,9.9005,55.186,4.5664,11.334,56.112,3.8925,13.687
15.857,14.622,25.15,32.958,12.891,27.389,49.556,8.8753,26.572,12.591,7.9102,20.618,16.184,3.4769,14.814,12.081,-4.0831,13.247,11.224,-5.8319,17.69,10.978,-5.3689,19.097,10.619,-5.8698,15.238,9.1105,-6.1789,15.471,7.7372,-5.7207,16.265,10.809,-5.677,13.76,10.166,-6.0681,12.991,8.6575,-5.0545,11.701,12.691,-5.5147,12.853,12.847,-5.9402,11.482,13.231,-4.6875,9.3567,14.171,-4.9369,13.843,15.719,-5.7425,13.037,17.503,-5.5282,12.519,48.658,6.7999,22.124,45.008,9.1606,12.117,53.134,6.6681,10.286,52.165,4.6605,6.6305,51.449,4.4765,5.7479,50.096,5.2148,4.6128,53.559,5.7414,6.6596,53.801,5.751,5.0513,52.881,7.6263,4.0403,55.269,6.9227,6.1682,56.228,7.2697,5.1956,56.515,9.5929,5.9361,56.569,6.7987,8.6888,58.222,7.148,8.942,57.688,8.8293,9.8163,54.419,4.4982,11.274,55.379,3.812,13.723
15.525,14.562,25.117,32.545,12.774,27.536,49.226,8.8388,26.518,12.35,7.8596,20.646,16.141,3.4843,14.928,12.076,-4.0823,13.24,11.225,-5.83,17.686,10.98,-5.3665,19.1,10.616,-5.8735,15.226,9.1105,-6.1789,15.471,7.81,-5.8003,16.405,10.796,-5.6997,13.712,10.121,-6.061,12.923,8.6272,-5.1154,11.45,12.691,-5.5147,12.853,12.845,-5.9464,11.48,13.236,-4.695,9.3573,14.172,-4.9385,13.843,15.722,-5.7427,13.03,17.513,-5.5632,12.549,48.232,6.6815,22.07,44.277,9.1576,12.248,52.483,6.6075,10.034,51.356,4.7626,6.6167,50.503,4.5507,5.7034,49.169,5.308,4.6366,52.67,5.8287,6.5843,52.849,5.8433,5.018,51.926,7.6791,4.1259,54.394,6.9457,6.0107,55.579,7.2339,5.3942,55.639,9.7057,5.8793,55.817,6.8831,8.5156,57.343,7.1899,8.8438,56.79,8.8838,9.6536,53.653,4.4301,11.214,54.695,3.7457,13.56
15.193,14.525,25.105,32.205,12.735,27.592,48.897,8.7675,26.516,12.151,7.7807,20.67,16.064,3.534,14.988,12.074,-4.0779,13.235,11.226,-5.8289,17.684,10.982,-5.3643,19.094,10.605,-5.834,15.177,9.11,-6.1775,15.469,7.758,-5.7666,16.259,10.791,-5.7034,13.705,10.114,-6.075,12.913,8.6172,-5.1319,11.292,12.69,-5.5124,12.852,12.845,-5.9455,11.475,13.241,-4.6992,9.3581,14.173,-4.942,13.849,15.725,-5.7429,13.023,17.533,-5.5814,12.581,47.918,6.7157,21.928,43.578,9.1642,12.375,51.748,6.701,9.6977,50.497,4.7637,6.6337,49.53,4.6338,5.7145,48.266,5.431,4.4601,51.804,5.8709,6.4906,51.908,5.8684,4.8109,50.896,7.5199,4.3167,53.516,6.9412,5.9841,54.931,7.1981,5.5928,54.715,9.6252,5.5724,54.903,6.7778,8.4133,56.456,7.186,8.7474,55.915,8.9109,9.553,52.887,4.362,11.154,53.705,3.7274,13.698
14.877,14.473,25.122,31.884,12.693,27.664,48.553,8.6984,26.494,11.927,7.7663,20.639,15.996,3.5418,15.067,12.072,-4.0793,13.236,11.225,-5.8297,17.685,10.981,-5.3651,19.092,10.548,-5.8311,15.246,9.1118,-6.1766,15.472,7.7587,-5.8931,16.387,10.788,-5.714,13.703,10.098,-6.1012,12.86,8.6231,-5.1371,11.134,12.691,-5.5143,12.854,12.845,-5.9469,11.477,13.241,-4.7042,9.3556,14.171,-4.9431,13.856,15.724,-5.74,13.014,17.548,-5.603,12.608,47.422,6.6136,21.884,42.843,9.1528,12.483,50.885,6.5516,9.6735,49.639,4.7705,6.6531,49.146,4.6979,5.4323,47.192,5.3851,4.9268,50.784,5.7563,6.5292,50.915,5.8693,4.7664,49.956,7.5859,4.1665,52.566,7.0086,5.5732,53.983,7.1741,5.0775,53.661,9.638,5.7827,53.942,6.8657,8.3568,55.552,7.3495,8.7007,55.035,8.9248,9.4673,52.12,4.2939,11.094,53.645,4.0127,12.911
14.573,14.424,25.137,31.558,12.66,27.75,48.212,8.6606,26.463,11.68,7.7511,20.583,15.891,3.6168,15.128,12.073,-4.0805,13.238,11.225,-5.8301,17.684,10.981,-5.3655,19.091,10.538,-5.8426,15.358,9.1098,-6.1796,15.472,7.692,-5.8617,16.205,10.78,-5.7286,13.695,10.09,-6.118,12.849,8.6398,-5.2217,11.201,12.691,-5.5138,12.855,12.843,-5.9484,11.478,13.241,-4.7069,9.3484,14.168,-4.944,13.867,15.725,-5.7409,13.008,17.563,-5.6303,12.64,46.935,6.5961,21.924,42.138,9.1395,12.629,49.826,6.6845,10.058,48.616,4.7069,7.4817,48.274,4.6705,5.5693,46.338,5.3772,6.2546,49.663,5.5689,6.6529,49.955,5.8733,4.7541,48.973,7.582,4.214,51.692,7.0844,5.3786,52.557,7.1831,5.3052,52.722,9.5019,5.9703,53.082,6.8121,8.231,54.755,7.392,8.5152,54.305,8.8303,9.2745,51.354,4.2258,11.034,52.874,3.9655,12.884
14.242,14.383,25.116,31.202,12.595,27.86,47.871,8.6007,26.445,11.453,7.7129,20.555,15.85,3.6552,15.167,12.067,-4.0762,13.24,11.224,-5.8316,17.686,10.978,-5.3689,19.094,10.529,-5.8534,15.401,9.1095,-6.179,15.47,7.7161,-5.9751,16.311,10.841,-5.6433,13.669,10.086,-6.1209,13.032,8.6521,-5.2908,11.239,12.692,-5.5134,12.856,12.844,-5.9471,11.473,13.241,-4.7076,9.3449,14.166,-4.9414,13.87,15.724,-5.7417,13.006,17.587,-5.6784,12.696,46.544,6.4996,21.91,41.475,9.2838,12.917,49.047,6.5304,10.044,47.749,4.7429,7.8683,47.252,4.8064,5.2924,45.377,5.383,6.0477,48.62,5.4831,6.7129,48.716,5.8081,5.0295,47.796,7.4994,4.4507,50.657,7.1143,5.0719,51.567,7.2835,4.6106,51.745,9.6912,4.9114,52.251,6.7516,8.2544,53.741,7.1937,8.5843,53.565,8.8192,9.036,50.587,4.1577,10.974,51.984,3.7833,12.906
13.938,14.329,25.135,30.869,12.573,27.93,47.522,8.5416,26.433,11.279,7.6791,20.512,15.806,3.6777,14.959,12.067,-4.0783,13.246,11.224,-5.8312,17.687,10.978,-5.3694,19.093,10.528,-5.8557,15.401,9.1093,-6.1782,15.47,7.7154,-5.9736,16.398,10.853,-5.6282,13.601,10.076,-6.1425,13.011,8.6552,-5.3558,11.262,12.691,-5.5123,12.854,12.842,-5.9467,11.473,13.239,-4.707,9.3466,14.163,-4.9384,13.876,15.724,-5.7418,13.004,17.601,-5.6945,12.724,45.745,6.2658,22.299,40.784,9.3208,12.955,48.195,6.4945,10.059,46.747,4.6159,8.5304,46.421,4.8609,5.3257,44.401,5.3852,6.2052,47.668,5.5364,6.6402,47.824,5.8942,5.012,46.924,7.4797,4.4158,49.601,7.0642,4.8564,50.565,7.1893,4.6904,50.719,9.6046,4.9554,51.502,6.7166,8.1816,52.931,7.1436,8.4491,52.747,8.7909,8.8646,49.821,4.0896,10.914,51.172,3.8031,12.883
13.606,14.296,25.124,30.516,12.52,28.053,47.178,8.4992,26.401,11.078,7.6639,20.5,15.706,3.6968,15.091,12.067,-4.0808,13.255,11.224,-5.8313,17.681,10.978,-5.3689,19.094,10.487,-5.8315,15.296,9.1064,-6.1758,15.469,7.6839,-5.874,16.176,10.845,-5.6395,13.584,10.069,-6.1518,12.988,8.6467,-5.3921,11.226,12.69,-5.51,12.854,12.842,-5.9434,11.469,13.196,-4.7748,8.7436,14.162,-4.9356,13.881,15.724,-5.7408,13.002,17.613,-5.7061,12.745,45.359,6.1697,22.296,40.067,9.2798,12.712,47.345,6.4344,10.043,45.823,4.6519,8.5518,45.386,4.9529,5.0605,43.541,5.3325,6.2472,46.947,5.5049,6.6432,46.928,5.8507,5.0204,46.07,7.4564,4.3521,48.7,7.0521,4.8217,49.566,7.0482,4.7257,49.798,9.4765,4.8901,50.776,6.6751,8.0975,52.074,7.0953,8.29,51.905,8.7236,8.725,49.054,4.0215,10.854,50.447,3.7203,12.71
13.302,14.252,25.157,30.199,12.492,28.149,46.83,8.4327,26.39,10.846,7.6546,20.454,15.597,3.7183,15.188,12.067,-4.0875,13.267,11.224,-5.8321,17.679,10.978,-5.3701,19.094,10.479,-5.7888,15.257,9.1072,-6.1753,15.465,7.659,-5.9092,16.178,10.842,-5.6438,13.585,10.1,-6.112,12.981,8.6437,-5.4144,11.216,12.689,-5.507,12.853,12.838,-5.9417,11.471,13.183,-4.7842,8.6113,14.16,-4.9286,13.885,15.726,-5.7409,13.006,17.656,-5.7242,12.804,44.82,6.0107,22.407,39.428,9.34,13.045,46.579,6.3759,9.9697,44.951,4.6486,8.5212,44.307,5,4.7969,42.59,5.2689,6.2968,46.098,5.4468,6.4018,45.698,5.6527,5.2597,45.023,7.5234,4.4132,47.886,6.9287,4.9406,48.698,7.15,4.3298,48.892,9.3854,4.8713,50.016,6.5827,8.0416,51.252,7.0492,8.0738,51.024,8.6871,8.5399,48.288,3.9534,10.794,49.654,3.5504,12.679
12.99,14.215,25.179,29.836,12.441,28.29,46.472,8.3926,26.375,10.625,7.6277,20.428,15.502,3.727,15.257,12.063,-4.084,13.271,11.224,-5.8324,17.681,10.977,-5.371,19.089,10.479,-5.7887,15.263,9.1078,-6.171,15.465,7.5821,-6.0102,16.443,10.837,-5.6459,13.582,10.088,-6.1298,12.974,8.5457,-5.5646,11.38,12.689,-5.5053,12.854,12.842,-5.9373,11.467,13.183,-4.7766,8.6064,14.161,-4.9219,13.889,15.727,-5.7388,13.002,17.659,-5.7293,12.811,44.391,5.9559,22.438,38.718,9.3246,13.183,45.799,6.3404,9.8963,44.062,4.7369,8.4123,43.258,4.8714,4.9241,41.653,5.1893,6.3405,45.091,5.4017,6.3669,44.751,5.5457,5.2305,44.115,7.4757,4.3629,47.063,6.8611,5.173,47.705,7.0552,4.0974,47.945,9.3529,4.8128,49.211,6.577,7.899,50.384,6.9462,7.9335,50.173,8.5696,8.4269,47.521,3.8853,10.734,48.722,3.35,12.69
12.638,14.174,25.22,29.483,12.407,28.424,46.128,8.3322,26.361,10.404,7.5845,20.455,15.414,3.7536,15.298,12.059,-4.0817,13.275,11.223,-5.8332,17.682,10.974,-5.3758,19.081,10.47,-5.7451,15.223,9.1048,-6.1701,15.467,7.514,-6.0065,16.116,10.837,-5.6439,13.576,10.076,-6.1468,12.997,8.5563,-5.5534,11.355,12.688,-5.5019,12.854,12.841,-5.9359,11.465,13.182,-4.7674,8.6325,14.158,-4.9127,13.896,15.73,-5.7397,13.008,17.66,-5.7324,12.815,43.703,5.9459,22.897,38.062,9.3094,13.51,45.006,6.2767,9.8355,43.106,4.7305,8.3858,42.299,4.8399,4.9288,40.755,5.1832,6.2762,44.148,5.4023,6.6617,43.93,5.5349,4.8783,43.279,7.4184,4.3602,46.2,6.733,5.2974,46.986,6.984,4.0417,47.009,9.2941,4.8096,48.026,6.3417,8.1268,49.509,6.8687,7.9082,49.31,8.4246,8.3103,46.755,3.8172,10.674,48.315,3.4375,12.163
12.314,14.137,25.217,29.124,12.35,28.58,45.795,8.2919,26.369,10.168,7.5659,20.413,15.307,3.7699,15.345,12.056,-4.0811,13.286,11.222,-5.834,17.683,10.973,-5.3766,19.082,10.471,-5.7447,15.227,9.1035,-6.1664,15.461,7.4611,-6.1014,16.147,10.796,-5.6819,13.555,10.074,-6.1472,12.99,8.5036,-5.7182,11.437,12.687,-5.4973,12.853,12.84,-5.9275,11.462,13.18,-4.7612,8.624,14.147,-4.8815,13.896,15.732,-5.7368,13.014,17.658,-5.7317,12.809,43.24,5.8326,22.906,37.44,9.3116,13.464,44.181,6.1967,9.8514,42.172,4.6665,8.1996,41.36,4.8144,4.9356,39.846,5.1647,6.8237,43.378,5.2689,6.4084,43.059,5.4611,4.7618,41.94,7.1706,4.8612,45.377,6.6433,5.2151,46.268,6.9128,3.9861,45.745,9.0687,4.7658,47.136,6.409,8.0447,48.632,6.7105,7.7819,48.431,8.2769,8.2078,45.988,3.7491,10.614,47.211,3.0944,12.407
12.009,14.098,25.236,28.81,12.338,28.681,45.46,8.2402,26.351,9.9326,7.5507,20.407,15.199,3.8016,15.406,12.052,-4.0792,13.308,11.222,-5.8351,17.683,10.972,-5.3778,19.079,10.471,-5.7445,15.236,9.1006,-6.1629,15.454,7.3945,-6.0501,16.035,10.788,-5.6979,13.551,10.074,-6.1504,12.984,8.4846,-5.7111,11.395,12.686,-5.4918,12.853,12.841,-5.922,11.456,13.178,-4.756,8.6168,14.146,-4.8707,13.908,15.736,-5.7356,13.016,17.658,-5.7327,12.81,42.837,5.7675,22.881,36.77,9.2667,14.016,43.373,6.1234,9.7835,41.184,4.618,8.3806,40.427,4.7773,4.9849,38.949,5.1421,6.9498,42.112,5.0318,6.5723,42.21,5.419,4.6053,41.004,7.109,4.8842,44.562,6.649,5.3123,45.14,6.7037,4.3775,44.89,9.0183,4.5201,46.056,6.3226,8.1377,47.764,6.5611,7.4964,47.559,8.0533,8.1344,45.222,3.681,10.554,46.64,3.0801,12.084
11.706,14.052,25.257,28.514,12.33,28.775,45.121,8.1933,26.334,9.7671,7.5395,20.359,15.087,3.8567,15.457,12.036,-4.0898,13.394,11.221,-5.8356,17.679,10.972,-5.3787,19.074,10.471,-5.7445,15.239,9.1042,-6.157,15.449,7.4308,-6.0899,16.104,10.79,-5.6916,13.548,10.073,-6.1487,12.975,8.4876,-5.7233,11.394,12.684,-5.486,12.853,12.844,-5.9134,11.453,13.179,-4.7534,8.621,14.144,-4.8522,13.911,15.739,-5.7339,13.023,17.652,-5.7286,12.8,42.263,5.7072,23.136,36.197,9.3659,13.903,42.547,6.032,9.7017,40.28,4.6106,8.6573,39.519,4.7639,5.051,38.077,5.2691,7.0279,41.079,4.9356,6.5382,41.342,5.4246,4.5874,40.183,7.1573,4.8657,43.793,6.3239,5.5959,44.234,6.6242,3.9939,44.005,8.9145,4.3502,44.905,5.8531,8.5367,46.902,6.4036,7.2963,46.705,7.8978,7.968,44.455,3.6128,10.494,45.597,2.7784,12.223
11.384,14.01,25.247,28.174,12.284,28.902,44.757,8.1503,26.326,9.5828,7.5306,20.28,14.985,3.8723,15.517,12.027,-4.0814,13.386,11.221,-5.8359,17.681,10.972,-5.3782,19.078,10.471,-5.744,15.242,9.0998,-6.1536,15.444,7.4731,-6.1581,16.2,10.792,-5.6715,13.534,10.071,-6.1514,12.971,8.4804,-5.7452,11.36,12.683,-5.4806,12.853,12.847,-5.9052,11.446,13.178,-4.7499,8.6177,14.125,-4.814,13.927,15.742,-5.7314,13.026,17.644,-5.7216,12.787,41.876,5.8218,23.083,35.64,9.3388,14.566,41.758,5.9292,9.6519,39.304,4.4877,8.7053,38.468,4.7766,4.9535,37.099,5.242,7.2193,40.142,4.9695,6.6641,40.479,5.3626,4.5231,39.29,7.1039,4.9212,42.847,6.0956,5.4941,43.271,6.5732,3.7847,43.059,8.8353,4.2207,44.07,5.8329,7.9907,46.007,6.2075,7.0994,45.963,7.8644,7.6683,43.689,3.5447,10.434,44.798,2.7492,12.129
11.305,14.077,25.057,27.765,12.208,29.093,44.407,8.1233,26.311,9.362,7.4879,20.296,14.901,3.8946,15.536,12.021,-4.0774,13.385,11.22,-5.8367,17.682,10.971,-5.3801,19.079,10.471,-5.744,15.242,9.1,-6.1501,15.437,7.4611,-6.1014,16.147,10.794,-5.6701,13.539,10.113,-6.0954,12.836,8.4765,-5.7588,11.352,12.678,-5.4584,12.854,12.848,-5.8949,11.445,13.183,-4.7515,8.6268,14.103,-4.8024,13.951,15.749,-5.7315,13.038,17.636,-5.7125,12.77,41.463,5.7249,23.057,35.189,9.3908,14.628,40.986,5.7936,9.4851,38.328,4.3647,8.7532,37.292,4.4279,7.1411,36.126,5.186,7.7031,39.201,4.9565,6.6019,39.075,5.2789,4.9781,38.294,7.0855,5.1197,41.979,6.0498,5.3876,42.36,6.4338,3.8033,42.034,8.7572,4.1988,43.25,5.6881,7.8844,45.092,6.05,7.2355,45.156,7.5642,8.1152,42.923,3.4766,10.374,43.882,2.5768,12.106
10.99,14.004,25.078,27.419,12.191,29.201,44.063,8.0825,26.348,9.1392,7.4484,20.297,14.776,3.9192,15.601,12.011,-4.0672,13.38,11.219,-5.8383,17.681,11.278,-5.5675,19.7,10.47,-5.7451,15.245,9.0945,-6.1465,15.436,7.4611,-6.1014,16.147,10.792,-5.6613,13.531,10.114,-6.0878,12.779,8.4731,-5.784,11.348,12.677,-5.4527,12.854,12.851,-5.8883,11.438,13.18,-4.7379,8.6133,14.099,-4.7866,13.957,15.793,-5.7485,13.098,17.625,-5.7044,12.746,40.99,5.6719,23.137,34.558,9.337,14.965,40.183,5.707,9.4249,37.353,4.2417,8.8012,36.29,4.5167,6.9976,35.156,5.1216,8.1856,38.576,5.0311,6.1145,37.877,5.2329,5.2273,37.413,7.0402,5.0801,40.762,5.7477,5.5036,41.365,6.2106,4.1572,41.072,8.4767,4.196,42.079,5.2689,8.248,44.132,5.8867,7.2691,44.339,7.3487,7.9612,42.156,3.4085,10.314,43.147,2.4138,11.91
10.656,13.958,25.085,27.081,12.168,29.306,43.693,8.0195,26.372,8.9012,7.4476,20.234,14.658,3.9571,15.666,11.999,-4.0599,13.369,11.219,-5.839,17.682,11.196,-5.5562,19.525,10.47,-5.7455,15.247,9.0936,-6.1439,15.435,7.5521,-6.136,16.277,10.792,-5.6598,13.53,10.114,-6.0879,12.773,8.4686,-5.7936,11.337,12.676,-5.4484,12.853,12.857,-5.8756,11.432,13.164,-4.7031,8.5769,14.12,-4.7306,13.936,15.794,-5.7444,13.097,17.574,-5.6813,12.673,40.885,5.8495,22.843,33.92,9.2811,15.205,39.351,5.6383,9.3633,36.377,4.1187,8.8491,35.324,4.4661,7.2204,34.146,5.1724,8.4666,37.604,4.7531,6.0016,36.872,5.04,5.2638,36.42,6.9085,5.2963,39.72,5.57,5.3893,40.495,6.1321,4.0602,40.188,8.4334,4.0614,40.892,5.0898,8.2297,43.218,5.7095,7.2127,43.534,7.0926,7.8562,41.39,3.3404,10.254,42.443,2.3584,11.643
10.356,13.918,25.106,26.728,12.128,29.435,43.354,8.0014,26.351,8.6693,7.4179,20.263,14.528,3.9803,15.728,11.975,-4.0468,13.345,11.218,-5.8406,17.681,11.226,-5.5768,19.587,10.47,-5.7451,15.248,9.0923,-6.1391,15.428,7.5218,-6.1245,16.234,10.787,-5.6566,13.526,10.106,-6.0955,12.805,8.4643,-5.802,11.323,12.674,-5.4434,12.853,12.858,-5.8536,11.437,13.143,-4.6587,8.5274,14.061,-4.6851,13.967,15.796,-5.7414,13.099,17.558,-5.6675,12.642,40.651,5.85,22.632,33.355,9.2627,15.479,38.491,5.3859,9.4562,35.402,3.9957,8.8971,34.32,4.4106,7.5226,33.137,5.2161,8.7478,36.885,4.7626,5.5855,35.841,4.9261,5.5794,35.42,6.7644,5.552,38.705,5.4441,5.2968,39.514,6.0352,3.9281,39.057,8.1215,4.2536,40.37,5.0995,7.8336,42.243,5.5054,7.1197,42.596,6.8663,7.6317,40.623,3.2723,10.194,41.547,2.2625,11.583
10.036,13.879,25.094,26.391,12.122,29.545,43.007,8.0005,26.336,8.5096,7.4217,20.172,14.387,4.0005,15.77,11.968,-4.0408,13.351,11.217,-5.8418,17.678,11.227,-5.5808,19.584,10.469,-5.7462,15.248,9.089,-6.1374,15.414,7.5218,-6.1245,16.234,10.787,-5.6535,13.527,10.106,-6.0942,12.802,8.4565,-5.8141,11.309,12.674,-5.4387,12.854,12.859,-5.8462,11.433,13.141,-4.6563,8.527,14.052,-4.6722,13.982,15.796,-5.7375,13.104,17.536,-5.644,12.599,40.203,5.8738,22.722,32.922,9.4197,15.402,37.737,5.2811,9.3671,34.426,3.8728,8.945,33.502,4.2693,7.7555,32.124,5.2757,9.1341,35.617,4.4979,7.3796,34.812,4.8023,5.6525,34.461,6.6675,5.7567,37.766,5.3955,5.2872,38.277,5.7681,4.1961,38.184,7.9395,4.1233,39.902,5.1249,7.3413,41.254,5.2776,6.866,41.61,6.6481,7.5996,39.857,3.2042,10.134,40.907,2.1275,11.274
9.7307,13.83,25.11,26.064,12.094,29.657,42.664,7.9825,26.4,8.3427,7.3977,20.158,14.253,4.0021,15.856,11.946,-4.0455,13.313,11.216,-5.8429,17.681,11.224,-5.5826,19.587,10.47,-5.7451,15.248,9.069,-6.134,15.38,7.5218,-6.1245,16.234,10.784,-5.6532,13.527,10.103,-6.094,12.8,8.4525,-5.8282,11.306,12.671,-5.4318,12.852,12.859,-5.8363,11.43,13.305,-4.8492,8.8478,14.049,-4.6391,13.987,15.795,-5.7328,13.113,17.512,-5.608,12.549,39.996,5.9503,22.525,32.437,9.4239,15.532,36.943,5.1682,9.3441,33.45,3.7498,8.993,32.652,4.1624,7.4889,31.662,5.2477,8.9243,34.76,4.5753,7.092,33.792,4.8059,5.8198,33.546,6.5522,6.0062,36.628,5.1034,5.438,37.275,5.5779,4.1998,36.982,7.7296,4.3103,38.544,4.6531,7.7833,40.358,5.0828,6.6054,40.615,6.3748,7.6249,38.827,3.007,10.134,39.858,1.9547,11.455
9.4182,13.79,25.101,25.719,12.045,29.79,42.287,7.9276,26.51,8.1098,7.3669,20.141,14.126,4.0159,15.915,11.942,-4.0242,13.251,11.215,-5.8445,17.683,11.22,-5.5851,19.59,10.468,-5.7479,15.261,9.0694,-6.1294,15.371,7.6248,-6.2158,16.417,10.78,-5.6493,13.52,10.103,-6.0923,12.796,8.4459,-5.8533,11.3,12.669,-5.4253,12.851,12.86,-5.8295,11.427,13.284,-4.8797,8.8447,14.043,-4.6047,13.99,15.794,-5.726,13.12,17.454,-5.5593,12.452,39.828,6.0427,22.277,31.832,9.1295,16.159,36.165,5.1118,9.3053,32.475,3.6268,9.0409,31.686,4.1752,7.6688,30.828,5.1725,9.4839,33.794,4.5521,7.0114,32.782,4.7781,6.0442,32.536,6.5601,6.3191,35.484,4.8254,5.8989,36.237,5.388,4.2133,36.033,7.574,4.4675,37.554,4.5278,7.3098,39.358,4.7554,6.815,39.728,6.2695,7.5151,38.258,2.6415,10.119,38.998,1.8318,11.441
9.1093,13.757,25.114,25.325,11.983,29.952,41.874,7.917,26.597,7.9092,7.3065,20.15,13.925,4.0935,15.947,11.938,-4.0199,13.265,11.214,-5.8463,17.687,11.219,-5.5878,19.591,10.467,-5.749,15.264,9.0654,-6.1258,15.373,7.5278,-6.1528,16.26,10.78,-5.6452,13.519,10.1,-6.0889,12.79,8.4368,-5.8619,11.291,12.666,-5.4184,12.848,12.863,-5.819,11.42,13.276,-4.8713,8.8328,14.03,-4.5877,14.01,15.899,-5.5582,12.785,17.439,-5.5313,12.431,39.54,5.881,22.427,31.384,9.1326,16.425,35.11,4.8593,9.5923,31.839,3.6849,8.8806,30.74,4.0428,8.2556,29.866,5.0942,8.9763,32.495,4.2468,7.2606,31.847,4.7625,6.2874,31.571,6.4281,6.6574,34.445,4.5296,5.7867,34.975,5.0148,4.4051,35.156,7.4918,4.5469,36.531,4.2829,7.4413,38.481,4.6277,6.7689,38.758,6.0231,7.5477,37.373,2.4883,10.12,38.002,1.544,11.559
